# Property: 'Temp2'
# seconds(absolute)  y   time(relative)
-1262     17.3216     13/12/24T14:39:37
-1250     17.3319     13/12/24T14:39:49
-1244     17.3422     13/12/24T14:39:55
-1237     17.3525     13/12/24T14:40:02
-1236     17.3628     13/12/24T14:40:03
-1231     17.3422     13/12/24T14:40:08
-1228     17.3525     13/12/24T14:40:11
-1226     17.3422     13/12/24T14:40:13
-1216     17.3525     13/12/24T14:40:23
-1188     17.3422     13/12/24T14:40:51
-1183     17.3319     13/12/24T14:40:56
-1180     17.3216     13/12/24T14:40:59
-1176     17.3319     13/12/24T14:41:03
-1171     17.3216     13/12/24T14:41:08
-1165     17.3525     13/12/24T14:41:14
-1162     17.3319     13/12/24T14:41:17
-1160     17.3216     13/12/24T14:41:19
-1158     17.3319     13/12/24T14:41:21
-1154     17.3216     13/12/24T14:41:25
-1151     17.3113     13/12/24T14:41:28
-1148     17.3011     13/12/24T14:41:31
-1146     17.2908     13/12/24T14:41:33
-1141     17.2805     13/12/24T14:41:38
-1132     17.2702     13/12/24T14:41:47
-1128     17.2805     13/12/24T14:41:51
-1124     17.2908     13/12/24T14:41:55
-1120     17.3011     13/12/24T14:41:59
-1117     17.3113     13/12/24T14:42:02
-1111     17.3833     13/12/24T14:42:08
-1108     17.3113     13/12/24T14:42:11
-1106     17.3011     13/12/24T14:42:13
-1100     17.2908     13/12/24T14:42:19
-1092     17.3011     13/12/24T14:42:27
-1081     17.3216     13/12/24T14:42:38
-1075     17.3011     13/12/24T14:42:44
-1072     17.3216     13/12/24T14:42:47
-1070     17.3113     13/12/24T14:42:49
-1058     17.3216     13/12/24T14:43:01
-1054     17.3113     13/12/24T14:43:05
-1052     17.3216     13/12/24T14:43:07
-1045     17.3319     13/12/24T14:43:14
-1042     17.3216     13/12/24T14:43:17
-1039     17.3113     13/12/24T14:43:20
-1036     17.3216     13/12/24T14:43:23
-1030     17.3113     13/12/24T14:43:29
-1022     17.3216     13/12/24T14:43:37
-1018     17.3011     13/12/24T14:43:41
-1015     17.3216     13/12/24T14:43:44
-1012     17.3011     13/12/24T14:43:47
-1010     17.2805     13/12/24T14:43:49
-1002     17.3011     13/12/24T14:43:57
-997     17.3216     13/12/24T14:44:02
-996     17.3113     13/12/24T14:44:03
-991     17.2805     13/12/24T14:44:08
-984     17.2702     13/12/24T14:44:15
-976     17.2805     13/12/24T14:44:23
-973     17.3011     13/12/24T14:44:26
-970     17.3319     13/12/24T14:44:29
-964     17.3216     13/12/24T14:44:35
-962     17.3113     13/12/24T14:44:37
-960     17.2908     13/12/24T14:44:39
-955     17.2805     13/12/24T14:44:44
-949     17.2702     13/12/24T14:44:50
-948     17.2599     13/12/24T14:44:51
-944     17.2496     13/12/24T14:44:55
-936     17.2394     13/12/24T14:45:03
-925     17.2291     13/12/24T14:45:14
-924     17.2394     13/12/24T14:45:15
-920     17.2291     13/12/24T14:45:19
-914     17.2188     13/12/24T14:45:25
-910     17.2085     13/12/24T14:45:29
-901     17.1982     13/12/24T14:45:38
-896     17.1879     13/12/24T14:45:43
-889     17.1982     13/12/24T14:45:50
-886     17.1777     13/12/24T14:45:53
-877     17.1879     13/12/24T14:46:02
-870     17.1982     13/12/24T14:46:09
-864     17.1879     13/12/24T14:46:15
-859     17.1982     13/12/24T14:46:20
-846     17.1879     13/12/24T14:46:33
-842     17.1982     13/12/24T14:46:37
-840     17.1879     13/12/24T14:46:39
-834     17.1982     13/12/24T14:46:45
-822     17.1879     13/12/24T14:46:57
-818     17.1777     13/12/24T14:47:01
-812     17.1879     13/12/24T14:47:07
-802     17.1777     13/12/24T14:47:17
-793     17.1879     13/12/24T14:47:26
-787     17.1777     13/12/24T14:47:32
-776     17.1674     13/12/24T14:47:43
-770     17.1777     13/12/24T14:47:49
-768     17.1674     13/12/24T14:47:51
-763     17.1571     13/12/24T14:47:56
-761     17.1674     13/12/24T14:47:58
-755     17.1777     13/12/24T14:48:04
-748     17.1674     13/12/24T14:48:11
-740     17.1571     13/12/24T14:48:19
-721     17.1468     13/12/24T14:48:38
-712     17.1365     13/12/24T14:48:47
-701     17.1262     13/12/24T14:48:58
-698     17.1365     13/12/24T14:49:01
-694     17.1262     13/12/24T14:49:05
-691     17.116     13/12/24T14:49:08
-685     17.1262     13/12/24T14:49:14
-682     17.1057     13/12/24T14:49:17
-679     17.116     13/12/24T14:49:20
-673     17.1057     13/12/24T14:49:26
-670     17.116     13/12/24T14:49:29
-667     17.1262     13/12/24T14:49:32
-662     17.1365     13/12/24T14:49:37
-659     17.1262     13/12/24T14:49:40
-652     17.116     13/12/24T14:49:47
-649     17.1057     13/12/24T14:49:50
-646     17.116     13/12/24T14:49:53
-643     17.1057     13/12/24T14:49:56
-634     17.116     13/12/24T14:50:05
-632     17.1057     13/12/24T14:50:07
-619     17.116     13/12/24T14:50:20
-616     17.1057     13/12/24T14:50:23
-614     17.116     13/12/24T14:50:25
-610     17.1262     13/12/24T14:50:29
-607     17.1365     13/12/24T14:50:32
-604     17.116     13/12/24T14:50:35
-598     17.1262     13/12/24T14:50:41
-590     17.116     13/12/24T14:50:49
-587     17.1262     13/12/24T14:50:52
-578     17.1365     13/12/24T14:51:01
-563     17.1262     13/12/24T14:51:16
-559     17.1571     13/12/24T14:51:20
-556     17.1365     13/12/24T14:51:23
-554     17.1262     13/12/24T14:51:25
-550     17.116     13/12/24T14:51:29
-547     17.1262     13/12/24T14:51:32
-541     17.1365     13/12/24T14:51:38
-538     17.1571     13/12/24T14:51:41
-536     17.1468     13/12/24T14:51:43
-534     17.1365     13/12/24T14:51:45
-529     17.1262     13/12/24T14:51:50
-527     17.1365     13/12/24T14:51:52
-523     17.1468     13/12/24T14:51:56
-520     17.1571     13/12/24T14:51:59
-517     17.1674     13/12/24T14:52:02
-515     17.1777     13/12/24T14:52:04
-508     17.1879     13/12/24T14:52:11
-500     17.1777     13/12/24T14:52:19
-494     17.1879     13/12/24T14:52:25
-490     17.1777     13/12/24T14:52:29
-488     17.1879     13/12/24T14:52:31
-481     17.1777     13/12/24T14:52:38
-469     17.1879     13/12/24T14:52:50
-466     17.1777     13/12/24T14:52:53
-463     17.1879     13/12/24T14:52:56
-461     17.1982     13/12/24T14:52:58
-458     17.2085     13/12/24T14:53:01
-451     17.2188     13/12/24T14:53:08
-449     17.2085     13/12/24T14:53:10
-445     17.1982     13/12/24T14:53:14
-442     17.2085     13/12/24T14:53:17
-425     17.2188     13/12/24T14:53:34
-415     17.2085     13/12/24T14:53:44
-412     17.2291     13/12/24T14:53:47
-404     17.2394     13/12/24T14:53:55
-397     17.2496     13/12/24T14:54:02
-388     17.2394     13/12/24T14:54:11
-383     17.2291     13/12/24T14:54:16
-379     17.2188     13/12/24T14:54:20
-376     17.2908     13/12/24T14:54:23
-373     17.2188     13/12/24T14:54:26
-370     17.1982     13/12/24T14:54:29
-367     17.2085     13/12/24T14:54:32
-361     17.2188     13/12/24T14:54:38
-355     17.2291     13/12/24T14:54:44
-343     17.2394     13/12/24T14:54:56
-338     17.2496     13/12/24T14:55:01
-335     17.2394     13/12/24T14:55:04
-331     17.2599     13/12/24T14:55:08
-322     17.2702     13/12/24T14:55:17
-319     17.2805     13/12/24T14:55:20
-316     17.2702     13/12/24T14:55:23
-310     17.2599     13/12/24T14:55:29
-302     17.2496     13/12/24T14:55:37
-286     17.2394     13/12/24T14:55:53
-283     17.2496     13/12/24T14:55:56
-280     17.2805     13/12/24T14:55:59
-278     17.2496     13/12/24T14:56:01
-271     17.2291     13/12/24T14:56:08
-265     17.2394     13/12/24T14:56:14
-259     17.2188     13/12/24T14:56:20
-256     17.2291     13/12/24T14:56:23
-250     17.2188     13/12/24T14:56:29
-244     17.2394     13/12/24T14:56:35
-229     17.2496     13/12/24T14:56:50
-226     17.2394     13/12/24T14:56:53
-220     17.2599     13/12/24T14:56:59
-218     17.2496     13/12/24T14:57:01
-214     17.2394     13/12/24T14:57:05
-211     17.2291     13/12/24T14:57:08
-209     17.2394     13/12/24T14:57:10
-203     17.2496     13/12/24T14:57:16
-199     17.2599     13/12/24T14:57:20
-194     17.2496     13/12/24T14:57:25
-188     17.2599     13/12/24T14:57:31
-182     17.2702     13/12/24T14:57:37
-176     17.2599     13/12/24T14:57:43
-167     17.2496     13/12/24T14:57:52
-163     17.2599     13/12/24T14:57:56
-161     17.2702     13/12/24T14:57:58
-157     17.2496     13/12/24T14:58:02
-155     17.2599     13/12/24T14:58:04
-145     17.2496     13/12/24T14:58:14
-139     17.2702     13/12/24T14:58:20
-136     17.2599     13/12/24T14:58:23
-133     17.2496     13/12/24T14:58:26
-131     17.2599     13/12/24T14:58:28
-127     17.2394     13/12/24T14:58:32
-125     17.2496     13/12/24T14:58:34
-121     17.2394     13/12/24T14:58:38
-115     17.2291     13/12/24T14:58:44
-113     17.2188     13/12/24T14:58:46
-110     17.2085     13/12/24T14:58:49
-107     17.2188     13/12/24T14:58:52
-101     17.2291     13/12/24T14:58:58
-95     17.2394     13/12/24T14:59:04
-85     17.2496     13/12/24T14:59:14
-76     17.2599     13/12/24T14:59:23
-65     17.2702     13/12/24T14:59:34
-56     17.2599     13/12/24T14:59:43
-53     17.2702     13/12/24T14:59:46
-43     17.2805     13/12/24T14:59:56
-37     17.2702     13/12/24T15:00:02
-35     17.2805     13/12/24T15:00:04
-31     17.2908     13/12/24T15:00:08
-20     17.3011     13/12/24T15:00:19
-10     17.2805     13/12/24T15:00:29
-7     17.2702     13/12/24T15:00:32
-5     17.2599     13/12/24T15:00:34
-1     17.2394     13/12/24T15:00:38
2     17.2394     13/12/24T15:00:41
7     17.2496     13/12/24T15:00:46
10     17.2394     13/12/24T15:00:49
14     17.2496     13/12/24T15:00:53
25     17.2599     13/12/24T15:01:04
28     17.2496     13/12/24T15:01:07
29     17.2599     13/12/24T15:01:08
34     17.2496     13/12/24T15:01:13
37     17.2805     13/12/24T15:01:16
40     17.2702     13/12/24T15:01:19
43     17.2599     13/12/24T15:01:22
44     17.2702     13/12/24T15:01:23
56     17.2805     13/12/24T15:01:35
59     17.2599     13/12/24T15:01:38
71     17.2496     13/12/24T15:01:50
76     17.2394     13/12/24T15:01:55
79     17.2599     13/12/24T15:01:58
85     17.2702     13/12/24T15:02:04
89     17.2805     13/12/24T15:02:08
94     17.2908     13/12/24T15:02:13
97     17.2805     13/12/24T15:02:16
98     17.2908     13/12/24T15:02:17
104     17.3011     13/12/24T15:02:23
112     17.3216     13/12/24T15:02:31
115     17.3319     13/12/24T15:02:34
124     17.3525     13/12/24T15:02:43
128     17.3628     13/12/24T15:02:47
131     17.373     13/12/24T15:02:50
139     17.3422     13/12/24T15:02:58
145     17.3319     13/12/24T15:03:04
148     17.3216     13/12/24T15:03:07
149     17.3319     13/12/24T15:03:08
157     17.3422     13/12/24T15:03:16
161     17.3319     13/12/24T15:03:20
164     17.3216     13/12/24T15:03:23
169     17.3319     13/12/24T15:03:28
170     17.3422     13/12/24T15:03:29
173     17.3525     13/12/24T15:03:32
176     17.3422     13/12/24T15:03:35
184     17.3319     13/12/24T15:03:43
191     17.3422     13/12/24T15:03:50
196     17.3216     13/12/24T15:03:55
199     17.3319     13/12/24T15:03:58
202     17.3216     13/12/24T15:04:01
205     17.3113     13/12/24T15:04:04
211     17.3011     13/12/24T15:04:10
214     17.3216     13/12/24T15:04:13
215     17.3319     13/12/24T15:04:14
223     17.3216     13/12/24T15:04:22
227     17.3113     13/12/24T15:04:26
230     17.3216     13/12/24T15:04:29
